entry,subentry,pt,eta,phi,mass
941,0,23.657803,0.489563,2.8325195,0.10571289
943,0,89.783554,-0.13601685,-0.5233154,0.10571289
943,1,29.381132,-0.07646179,-0.463562,0.10571289
946,0,39.926826,-0.7331543,1.5871582,0.10571289
946,1,22.661951,1.0163574,-1.5651855,0.10571289
948,0,28.702225,2.2631836,-1.4916992,0.10571289
961,0,35.078,-1.6137695,2.8168945,0.10571289
961,1,32.073895,0.09429932,-0.3284912,0.10571289
967,0,21.051167,1.4411621,-2.739746,0.10571289
972,0,19.469349,-1.1435547,1.7307129,0.10571289
980,0,22.345411,-0.26953125,1.8007812,0.10571289
980,1,20.759878,-0.5958252,2.5854492,0.10571289
983,0,43.314426,-0.24584961,2.9277344,0.10571289
983,1,20.735216,-0.5482178,0.024929047,0.10571289
983,2,18.856422,0.053886414,-0.40283203,0.10571289
984,0,22.163921,-1.6030273,1.6582031,0.10571289
991,0,11.610708,0.16543579,1.7980957,0.10571289
992,0,30.803513,2.3613281,0.6621094,0.10571289
993,0,36.166527,1.6152344,2.2001953,0.10571289
993,1,12.929284,2.3666992,1.8930664,0.10571289
994,0,78.14367,0.34875488,-1.5534668,0.10571289
997,0,46.52665,1.4956055,-2.1728516,0.10571289
997,1,23.776155,1.7233887,-0.071762085,0.10571289
998,0,23.410841,2.347168,-0.7305908,0.10571289
1002,0,107.10812,0.82543945,-0.45196533,0.10571289
1002,1,46.79858,1.0556641,-1.8347168,0.10571289
1005,0,31.791191,-1.7856445,-0.44366455,0.10571289
1010,0,17.31061,1.6748047,-1.3242188,0.10571289
1010,1,14.486347,0.19976807,2.1865234,0.10571289
1014,0,97.336586,-0.18301392,0.04222107,0.10571289
1014,1,27.373116,1.1574707,1.1040039,0.10571289
1022,0,26.62069,-1.4909668,1.6213379,0.10571289
1024,0,49.009827,-0.38232422,2.0039062,0.10571289
1028,0,75.99344,0.984375,-1.6918945,0.10571289
1028,1,27.60641,-0.7442627,-1.2568359,0.10571289
1029,0,20.756622,-0.19433594,2.1264648,0.10571289
1033,0,27.347517,-1.7253418,3.0229492,0.10571289
1034,0,14.835313,1.6960449,1.8764648,0.10571289
1035,0,42.46406,0.24105835,-2.8745117,0.10571289
1035,1,38.070576,0.059631348,0.14505005,0.10571289
1036,0,39.544605,0.5880127,2.5722656,0.10571289
1036,1,26.733526,-0.07658386,-0.6636963,0.10571289
1043,0,47.830006,-1.2556152,1.5856934,0.10571289
1043,1,42.952457,-0.6340332,-0.9852295,0.10571289
1047,0,21.4194,0.489563,2.9643555,0.10571289
1050,0,31.006296,-0.30249023,2.421875,0.10571289
1050,1,23.747387,0.35839844,-0.22888184,0.10571289
1055,0,57.289146,1.2878418,-2.7919922,0.10571289
1055,1,55.888863,0.43139648,1.9992676,0.10571289
1056,0,39.96643,-0.23382568,2.3452148,0.10571289
1056,1,20.955677,-0.43243408,-2.375,0.10571289
1057,0,36.718567,-1.4343262,3.0566406,0.10571289
1059,0,17.967657,0.22991943,-2.413086,0.10571289
1059,1,16.77354,-1.0561523,0.3880005,0.10571289
1060,0,41.95332,1.5576172,-2.2045898,0.10571289
1060,1,34.482704,0.3140869,1.357666,0.10571289
1069,0,33.163807,-2.2333984,-2.7739258,0.10571289
1072,0,44.110138,-1.3398438,1.2629395,0.10571289
1072,1,41.670944,-1.4736328,-0.7491455,0.10571289
1072,2,18.37174,-1.7368164,-0.81518555,0.10571289
1074,0,42.01405,-0.0056524277,0.76220703,0.10571289
1074,1,18.924988,-0.14736938,-3.0683594,0.10571289
1077,0,58.31699,1.7973633,2.078125,0.10571289
1078,0,30.050808,-1.5036621,-1.3283691,0.10571289
1079,0,23.23564,-2.3393555,-0.56726074,0.10571289
1084,0,46.70748,-0.4788208,0.6022949,0.10571289
1084,1,16.930214,1.4641113,2.9794922,0.10571289
1085,0,15.657269,-0.77124023,-1.081543,0.10571289
1087,0,23.854279,0.72265625,-2.569336,0.10571289
1091,0,35.096603,2.244629,-2.6103516,0.10571289
1092,0,43.364582,1.199707,-1.1137695,0.10571289
1092,1,29.311405,0.39465332,2.3828125,0.10571289
1094,0,11.853944,-1.6010742,2.9804688,0.10571289
1096,0,58.38069,-0.4366455,0.22857666,0.10571289
1096,1,38.59848,-0.5218506,2.864746,0.10571289
1108,0,31.660923,1.9050293,-1.1853027,0.10571289
1110,0,44.874195,-0.9818115,2.5673828,0.10571289
1110,1,18.650648,0.9923096,1.2724609,0.10571289
1118,0,12.744986,-0.32165527,2.2158203,0.10571289
1122,0,30.844976,-1.4580078,-2.6210938,0.10571289
1123,0,31.667545,2.328125,-0.1831665,0.10571289
1123,1,17.166609,0.39208984,3.1206055,0.10571289
1125,0,17.05397,2.2973633,0.34100342,0.10571289
1130,0,35.005096,-0.20635986,-1.7978516,0.10571289
1130,1,13.055803,-0.9230957,0.72351074,0.10571289
1131,0,35.061806,-1.4797363,0.85498047,0.10571289
1136,0,16.746412,0.87683105,0.09614563,0.10571289
1136,1,12.579934,0.86376953,-0.70166016,0.10571289
1137,0,28.13841,1.2155762,-1.9624023,0.10571289
1139,0,11.440405,-0.20391846,-2.5541992,0.10571289
1141,0,24.603815,-2.3139648,-2.0913086,0.10571289
1141,1,21.56227,0.06174469,1.5100098,0.10571289
1145,0,17.23535,-1.6586914,-2.5844727,0.10571289
1152,0,39.21673,-0.59350586,2.2661133,0.10571289
1153,0,11.69098,-0.9082031,-1.9240723,0.10571289
1155,0,44.57722,-1.1203613,3.046875,0.10571289
1155,1,35.468555,-2.2519531,0.28289795,0.10571289
1156,0,22.921518,-1.4404297,-2.5810547,0.10571289
1159,0,17.92418,-1.4299316,-1.0922852,0.10571289
1159,1,11.495399,-0.53100586,-0.47888184,0.10571289
1161,0,23.35174,1.2443848,2.4018555,0.10571289
1164,0,22.555971,-1.9187012,1.3186035,0.10571289
1166,0,17.381447,-2.3422852,0.8708496,0.10571289
1167,0,15.911419,0.14776611,0.6949463,0.10571289
1168,0,11.738782,-0.66345215,0.33636475,0.10571289
1171,0,38.735012,-1.8439941,1.3532715,0.10571289
1171,1,24.043818,-1.1323242,-1.7983398,0.10571289
1174,0,15.089711,-1.5432129,-2.0107422,0.10571289
1178,0,77.27221,-0.59399414,-2.7875977,0.10571289
1182,0,61.738125,-1.184082,-1.0732422,0.10571289
1182,1,44.111404,-0.2958374,2.072754,0.10571289
1182,2,26.37133,-0.0869751,2.5664062,0.10571289
1186,0,38.511585,1.1533203,-2.711914,0.10571289
1187,0,78.708145,0.57141113,0.26513672,0.10571289
1187,1,26.188482,0.5563965,-2.9716797,0.10571289
1191,0,35.22959,-1.9230957,1.9309082,0.10571289
1191,1,34.78947,-1.2578125,-0.947876,0.10571289
1196,0,63.434998,-0.80078125,-2.8891602,0.10571289
1196,1,62.531826,0.369812,-0.7672119,0.10571289
1196,2,10.145635,1.7160645,0.9301758,0.10571289
1197,0,33.760986,-2.0424805,-2.3686523,0.10571289
1200,0,28.892204,0.83618164,1.2680664,0.10571289
1203,0,14.432845,-0.16625977,-0.9871826,0.10571289
1204,0,10.453513,0.47332764,2.7666016,0.10571289
1205,0,12.996552,1.7148438,1.4230957,0.10571289
1206,0,35.02764,-1.4916992,-2.4033203,0.10571289
1212,0,28.355852,1.4768066,-2.1503906,0.10571289
1215,0,13.543085,-0.0692749,3.1142578,0.10571289
1215,1,11.067825,1.6784668,-0.019405365,0.10571289
1220,0,88.477936,1.1799316,0.8137207,0.10571289
1220,1,48.324802,-0.12658691,0.8005371,0.10571289
1221,0,12.815683,2.2763672,-2.2270508,0.10571289
1222,0,27.443123,-2.118164,1.1015625,0.10571289
1222,1,18.657581,-2.2856445,0.9477539,0.10571289
1223,0,12.445787,2.2563477,-2.3198242,0.10571289
1233,0,18.53193,1.9536133,1.0324707,0.10571289
1234,0,38.335007,-1.0700684,2.3427734,0.10571289
1234,1,22.958307,0.98657227,-1.6721191,0.10571289
1240,0,31.29616,-2.2338867,-2.4365234,0.10571289
1242,0,35.216606,1.8352051,1.140625,0.10571289
1243,0,18.5337,-1.4929199,1.5891113,0.10571289
1246,0,45.33106,1.4667969,2.8925781,0.10571289
1247,0,15.7277355,-0.8914795,1.3186035,0.10571289
1252,0,42.274143,0.7264404,2.4448242,0.10571289
1252,1,26.68244,1.703125,-0.6199951,0.10571289
1254,0,11.973082,0.91955566,-1.4523926,0.10571289
1257,0,19.494255,-1.4377441,1.5539551,0.10571289
1259,0,37.071404,-0.15740967,-1.5739746,0.10571289
1261,0,39.69669,-0.16000366,-1.0073242,0.10571289
1261,1,15.553587,1.5825195,2.2890625,0.10571289
1262,0,44.15402,1.4885254,-2.524414,0.10571289
1262,1,40.245712,0.9439697,1.2880859,0.10571289
1263,0,14.762483,0.38061523,-2.644043,0.10571289
1267,0,10.031069,-0.5883789,-2.538086,0.10571289
1269,0,19.32102,-1.079834,1.2932129,0.10571289
1274,0,28.610764,0.92089844,-2.0874023,0.10571289
1277,0,70.19817,-1.8620605,-2.428711,0.10571289
1279,0,44.686394,-0.953125,-1.3547363,0.10571289
1280,0,49.03987,1.954834,-1.0927734,0.10571289
1283,0,11.668871,-0.67858887,-1.0878906,0.10571289
1289,0,13.417777,-1.5720215,-1.838623,0.10571289
1290,0,78.39896,-0.35308838,1.6315918,0.10571289
1290,1,21.03565,-1.9824219,-3.0981445,0.10571289
1291,0,32.838593,1.6206055,2.7539062,0.10571289
1291,1,10.739606,1.3112793,0.3920288,0.10571289
1298,0,53.156464,-1.0014648,-1.2568359,0.10571289
1298,1,31.049818,0.9432373,2.275879,0.10571289
1298,2,17.192852,0.8835449,-3.1035156,0.10571289
1302,0,18.812983,0.5961914,2.4301758,0.10571289
1309,0,18.522642,0.5083008,0.08454895,0.10571289
1312,0,11.972957,-1.7988281,1.8527832,0.10571289
1313,0,40.71846,-0.680542,2.1738281,0.10571289
1313,1,38.7979,-1.6999512,-1.0771484,0.10571289
1316,0,14.627911,-1.2441406,1.6162109,0.10571289
1317,0,19.561121,-0.5559082,-2.84375,0.10571289
1319,0,49.208797,2.364746,-0.06535339,0.10571289
1319,1,38.633514,1.6826172,-2.9003906,0.10571289
1323,0,25.540916,0.97924805,-3.137207,0.10571289
1333,0,26.922752,-1.4296875,2.2104492,0.10571289
1337,0,40.573322,-1.8557129,1.6240234,0.10571289
1340,0,42.264416,-0.6464844,-2.0107422,0.10571289
1340,1,18.931133,-0.37017822,0.56481934,0.10571289
1340,2,12.638853,-2.234375,2.2983398,0.10571289
1341,0,14.576938,-2.0795898,1.5024414,0.10571289
1342,0,28.686197,-1.6132812,-0.66381836,0.10571289
1343,0,26.892908,-0.6439209,2.6176758,0.10571289
1343,1,12.722113,-0.30493164,2.1894531,0.10571289
1350,0,25.833227,-1.8098145,2.7875977,0.10571289
1353,0,52.347683,0.3404541,-0.17114258,0.10571289
1353,1,46.687504,-1.0571289,-2.0854492,0.10571289
1353,2,46.293667,-0.6939697,0.29644775,0.10571289
1353,3,43.06392,0.66918945,2.2841797,0.10571289
1354,0,40.08847,-1.8391113,0.63464355,0.10571289
1354,1,10.288471,-0.4794922,-2.7714844,0.10571289
1355,0,16.75417,-1.6523438,0.38586426,0.10571289
1358,0,47.048832,0.92541504,0.09034729,0.10571289
1358,1,37.3405,0.54125977,-3.1044922,0.10571289
1374,0,17.214281,-1.9213867,0.52697754,0.10571289
1374,1,14.830631,0.3204956,-1.9238281,0.10571289
1382,0,51.50136,-0.31774902,-1.4567871,0.10571289
1382,1,28.962837,-2.3041992,-1.2875977,0.10571289
1384,0,35.038177,-0.3630371,-2.4794922,0.10571289
1384,1,26.002148,0.91015625,1.0383301,0.10571289
1389,0,43.38497,-0.12924194,-2.9658203,0.10571289
1389,1,10.596803,0.9156494,-1.1481934,0.10571289
1390,0,23.83058,0.41674805,-0.65686035,0.10571289
1392,0,76.83309,0.7330322,1.0302734,0.10571289
1392,1,39.638107,-0.77941895,1.2939453,0.10571289
1394,0,23.375957,1.9665527,1.7097168,0.10571289
1398,0,19.638016,2.2246094,1.6071777,0.10571289
1399,0,41.326378,-0.8269043,-2.9975586,0.10571289
1399,1,26.997345,-1.3735352,-0.21282959,0.10571289
1399,2,10.858676,-1.0161133,-1.5119629,0.10571289
1403,0,24.069393,2.0014648,0.17941284,0.10571289
1407,0,10.041239,1.0046387,1.8708496,0.10571289
1409,0,36.934345,-1.3425293,0.30322266,0.10571289
1412,0,13.773924,1.0334473,-2.2456055,0.10571289
1413,0,30.715343,-1.0883789,0.8137207,0.10571289
1415,0,58.461464,-1.9296875,-1.3669434,0.10571289
1415,1,43.259785,-2.3061523,2.6313477,0.10571289
1420,0,38.66238,-0.2640381,3.1381836,0.10571289
1420,1,29.170963,-1.4084473,-0.22091675,0.10571289
1422,0,12.621497,0.8483887,0.05065155,0.10571289
1427,0,30.706745,-1.2973633,1.9006348,0.10571289
1427,1,16.56574,0.10874939,-0.58166504,0.10571289
1427,2,12.566972,-0.36993408,-1.878418,0.10571289
1427,3,11.124921,0.08695984,-1.7927246,0.10571289
1428,0,46.24745,2.1298828,-0.7258301,0.10571289
1428,1,37.384144,1.1486816,2.3129883,0.10571289
1430,0,14.356231,1.2873535,1.0681152,0.10571289
1433,0,38.59585,-1.4819336,2.4228516,0.10571289
1435,0,17.119495,1.8212891,0.5806885,0.10571289
1436,0,22.062551,-0.29797363,3.1010742,0.10571289
1438,0,102.751205,-2.224121,1.166748,0.10571289
1440,0,18.251308,-0.36889648,2.5585938,0.10571289
1440,1,16.173622,-0.5461426,2.711914,0.10571289
1441,0,28.576189,-2.0029297,-0.06526184,0.10571289
1442,0,11.750681,1.7600098,1.552002,0.10571289
1442,1,11.044293,-1.5158691,-1.144043,0.10571289
1447,0,75.433876,1.6730957,2.8935547,0.10571289
1447,1,57.31789,1.480957,1.5117188,0.10571289
1451,0,33.476097,-2.3012695,0.53759766,0.10571289
1452,0,21.096384,-0.16693115,0.75720215,0.10571289
1453,0,40.718266,1.8256836,1.1386719,0.10571289
1453,1,23.710484,1.598877,-1.5170898,0.10571289
1453,2,20.313303,1.1733398,-2.479004,0.10571289
1454,0,21.185715,0.44848633,-2.354004,0.10571289
1459,0,14.244821,1.8234863,2.128418,0.10571289
1462,0,12.326077,0.24468994,0.34558105,0.10571289
1467,0,41.10129,-1.2487793,-2.119629,0.10571289
1468,0,17.412651,-0.513916,-1.7231445,0.10571289
1468,1,15.444109,-2.0268555,2.4980469,0.10571289
1470,0,35.129097,-1.5600586,2.7109375,0.10571289
1471,0,16.082087,-0.38812256,-0.17071533,0.10571289
1473,0,19.618029,0.6948242,1.0397949,0.10571289
1477,0,40.05604,-1.1860352,0.5456543,0.10571289
1478,0,46.42826,0.9844971,1.980957,0.10571289
1478,1,29.319786,0.7718506,-1.3195801,0.10571289
1478,2,10.423821,0.5140381,-1.0024414,0.10571289
1482,0,31.95895,1.6066895,0.08900452,0.10571289
1482,1,24.265892,1.0629883,-1.9841309,0.10571289
1483,0,76.21193,0.94018555,1.619873,0.10571289
1483,1,15.655596,1.9067383,-0.94018555,0.10571289
1487,0,60.72692,-0.7607422,-2.484375,0.10571289
1490,0,25.21507,1.0915527,-1.451416,0.10571289
1491,0,15.217564,-1.7585449,2.128418,0.10571289
1497,0,34.747536,-1.8146973,2.237793,0.10571289
1497,1,12.26467,-1.782959,0.8215332,0.10571289
1498,0,17.385733,-1.3105469,1.6396484,0.10571289
1508,0,45.360096,-0.025974274,-2.947754,0.10571289
1508,1,17.60341,-0.729126,-0.8466797,0.10571289
1511,0,59.28677,-2.099121,0.7080078,0.10571289
1511,1,33.483,-1.246582,2.8461914,0.10571289
1514,0,25.187252,2.383789,-1.043457,0.10571289
1536,0,58.36621,1.6132812,-0.18771362,0.10571289
1536,1,31.874495,0.9523926,2.6884766,0.10571289
1537,0,31.214163,1.9584961,2.5141602,0.10571289
1541,0,43.166306,-1.5756836,-0.55688477,0.10571289
1542,0,28.982718,1.730957,-1.4316406,0.10571289
1544,0,14.857085,1.2111816,-2.055664,0.10571289
1546,0,337.2059,0.59399414,2.847168,0.10571289
1546,1,17.218784,0.64367676,2.7612305,0.10571289
1547,0,43.133263,1.7058105,-2.1767578,0.10571289
1548,0,11.916329,-1.8706055,-2.7114258,0.10571289
1549,0,10.744298,-1.1337891,1.3312988,0.10571289
1552,0,17.716616,1.5871582,1.7143555,0.10571289
1552,1,17.593893,-0.31622314,1.7595215,0.10571289
1560,0,28.736193,0.7718506,-2.8759766,0.10571289
1561,0,10.343729,2.2573242,-0.14434814,0.10571289
1566,0,24.849741,-1.7416992,0.89538574,0.10571289
1568,0,15.97901,0.4446411,0.73205566,0.10571289
1569,0,26.176205,-2.25,2.885254,0.10571289
1569,1,16.48448,-2.3964844,-0.7059326,0.10571289
1569,2,10.534039,-2.2875977,2.650879,0.10571289
1571,0,25.137506,1.2241211,2.463379,0.10571289
1572,0,40.24386,-0.19754028,-1.8908691,0.10571289
1574,0,14.054572,-1.3256836,1.1936035,0.10571289
1574,1,12.716123,-1.4731445,-2.1469727,0.10571289
1574,2,11.5937,-0.743042,-2.440918,0.10571289
1577,0,37.786903,1.8112793,-0.20114136,0.10571289
1577,1,11.20468,1.0673828,2.0375977,0.10571289
1580,0,49.406853,-0.293396,0.3189087,0.10571289
1580,1,34.363728,-1.2841797,-2.171875,0.10571289
1581,0,61.19845,0.22012329,-0.713501,0.10571289
1581,1,24.490816,-0.94628906,2.4731445,0.10571289
1582,0,46.78317,1.4638672,-1.3261719,0.10571289
1582,1,42.294632,0.7290039,2.5112305,0.10571289
1584,0,11.128888,1.543457,1.1574707,0.10571289
1585,0,43.0646,-1.8334961,-1.5224609,0.10571289
1585,1,30.328903,-0.3486328,-2.9267578,0.10571289
1587,0,39.052917,0.4578247,2.7978516,0.10571289
1591,0,28.240797,-2.2329102,-2.8208008,0.10571289
1595,0,44.027203,0.36419678,1.9741211,0.10571289
1595,1,37.02898,1.376709,-1.1936035,0.10571289
1597,0,14.7884655,-1.6635742,-0.11328125,0.10571289
1601,0,35.978203,0.21011353,1.2780762,0.10571289
1601,1,23.369661,1.378418,-1.3571777,0.10571289
1601,2,11.48165,1.2382812,-1.5544434,0.10571289
1602,0,31.754498,-0.5455322,2.7172852,0.10571289
1602,1,30.688751,-2.0668945,-0.23297119,0.10571289
1604,0,30.068266,-1.498291,1.5043945,0.10571289
1608,0,85.24794,-0.8491211,0.25531006,0.10571289
1608,1,82.76306,0.31567383,-2.243164,0.10571289
1608,2,43.151524,-0.96203613,1.9089355,0.10571289
1608,3,23.918514,0.91918945,0.44702148,0.10571289
1609,0,27.91739,-0.60253906,1.644043,0.10571289
1609,1,23.319822,1.4680176,-0.13653564,0.10571289
1612,0,56.916904,1.3493652,1.2158203,0.10571289
1612,1,32.69726,1.1289062,-1.6811523,0.10571289
1613,0,40.250874,-1.6845703,-0.16241455,0.10571289
1613,1,16.778011,-1.8649902,2.9111328,0.10571289
1613,2,10.471404,-1.6845703,2.4960938,0.10571289
1625,0,21.92718,-0.5587158,2.112793,0.10571289
1630,0,14.611262,2.0117188,-0.52770996,0.10571289
1632,0,45.0425,0.1685791,0.9974365,0.10571289
1632,1,38.16945,-0.64501953,-3.0820312,0.10571289
1635,0,67.75319,2.019043,-1.2873535,0.10571289
1635,1,43.59516,1.3662109,3.1132812,0.10571289
1638,0,12.8646965,0.32250977,-2.2944336,0.10571289
1640,0,16.508266,1.5571289,-0.8535156,0.10571289
1641,0,21.667973,-0.49768066,-0.932251,0.10571289
1641,1,16.854477,2.3310547,2.1269531,0.10571289
1643,0,15.149511,1.3718262,0.6376953,0.10571289
1645,0,34.94361,1.2744141,-0.17706299,0.10571289
1647,0,285.31046,-0.31524658,-0.19946289,0.10571289
1647,1,41.25854,-1.2373047,0.7907715,0.10571289
1647,2,40.050274,-2.3422852,1.7441406,0.10571289
1649,0,11.991995,0.83935547,3.005371,0.10571289
1651,0,18.093477,-1.2202148,0.28875732,0.10571289
1654,0,41.79194,-0.7180176,-1.5339355,0.10571289
1654,1,27.229351,0.539917,2.1572266,0.10571289
1658,0,24.415483,0.8327637,2.7851562,0.10571289
1658,1,13.143954,1.4592285,-1.3598633,0.10571289
1664,0,18.361834,0.65393066,2.385254,0.10571289
1665,0,15.054597,-1.8857422,-2.0166016,0.10571289
1665,1,10.292504,-2.2041016,2.5766602,0.10571289
1667,0,14.323497,-1.2468262,-2.5595703,0.10571289
1671,0,34.559963,1.5539551,0.20178223,0.10571289
1671,1,19.589758,1.5627441,-1.744873,0.10571289
1672,0,17.888325,-2.3544922,0.30639648,0.10571289
1675,0,35.522194,2.163086,-3.1381836,0.10571289
1676,0,37.315174,-0.59521484,-1.3093262,0.10571289
1676,1,29.645725,0.4491577,1.920166,0.10571289
1682,0,17.351631,0.22970581,1.4511719,0.10571289
1688,0,11.764698,-2.1728516,-1.7937012,0.10571289
1691,0,58.584232,-1.4077148,-2.1533203,0.10571289
1691,1,35.191776,-1.6286621,0.48291016,0.10571289
1692,0,265.80374,-1.6132812,-1.0288086,0.10571289
1692,1,193.42879,-0.33337402,2.1499023,0.10571289
1692,2,38.620476,0.7305908,2.5742188,0.10571289
1694,0,60.513855,1.4375,-0.1706543,0.10571289
1694,1,28.421045,0.6335449,3.0649414,0.10571289
1695,0,18.555529,-2.2495117,0.7297363,0.10571289
1695,1,11.19812,-2.359375,-2.6762695,0.10571289
1696,0,11.09504,-1.0722656,-1.8901367,0.10571289
1696,1,10.541327,-1.442627,-2.2875977,0.10571289
1698,0,43.917374,-1.4050293,2.9667969,0.10571289
1700,0,26.377382,-0.51782227,-1.6503906,0.10571289
1700,1,12.898774,-0.6900635,2.258789,0.10571289
1700,2,11.264287,2.0195312,1.5327148,0.10571289
1701,0,11.60878,-0.30969238,0.99243164,0.10571289
1703,0,17.294317,-1.4987793,-1.0705566,0.10571289
1714,0,60.5395,1.7995605,1.7077637,0.10571289
1714,1,34.326103,2.059082,-1.2297363,0.10571289
1719,0,11.417483,1.9604492,-1.3381348,0.10571289
1720,0,39.739105,-0.2190857,3.0107422,0.10571289
1720,1,17.999714,-1.2807617,0.18405151,0.10571289
1721,0,13.902873,-1.6494141,0.4847412,0.10571289
1725,0,17.268837,0.33624268,-0.6159668,0.10571289
1725,1,17.142376,-0.19241333,2.7167969,0.10571289
1726,0,83.019936,-0.35827637,-0.86865234,0.10571289
1726,1,22.76771,-0.7402344,1.7128906,0.10571289
1726,2,10.20731,-0.34509277,1.3596191,0.10571289
1727,0,46.20376,-0.8937988,1.7624512,0.10571289
1727,1,45.692184,-0.40423584,-1.6938477,0.10571289
1729,0,50.016834,2.3588867,-0.28833008,0.10571289
1729,1,32.957176,1.0646973,1.9726562,0.10571289
1730,0,35.90907,0.7044678,-1.3901367,0.10571289
1733,0,42.118534,-1.7937012,-0.7435303,0.10571289
1734,0,16.880613,-0.51171875,-2.5874023,0.10571289
1737,0,10.191482,1.8850098,0.43847656,0.10571289
1739,0,34.840187,1.8830566,2.3457031,0.10571289
1743,0,55.329403,-1.2160645,-0.37927246,0.10571289
1743,1,31.739141,-1.9130859,2.9794922,0.10571289
1745,0,15.667157,1.6013184,2.4038086,0.10571289
1747,0,11.827482,-1.8432617,-2.5351562,0.10571289
1752,0,56.827236,-0.861084,-0.024169922,0.10571289
1752,1,14.645331,1.4162598,-1.6359863,0.10571289
1753,0,35.263653,-0.15994263,1.7878418,0.10571289
1754,0,38.03374,1.8479004,1.342041,0.10571289
1754,1,30.141582,1.0537109,-1.4287109,0.10571289
1754,2,13.13018,0.9309082,3.003418,0.10571289
1757,0,12.66005,1.1447754,-1.548584,0.10571289
1762,0,37.699604,1.3071289,0.26013184,0.10571289
1763,0,16.397028,0.37249756,-0.4584961,0.10571289
1767,0,11.944829,0.6903076,1.1325684,0.10571289
1770,0,60.577618,-2.2441406,0.7183838,0.10571289
1770,1,32.295692,-1.6345215,-2.59375,0.10571289
1781,0,71.72174,-0.32366943,-2.703125,0.10571289
1781,1,31.493523,0.614624,-0.91223145,0.10571289
1789,0,12.420951,0.2772827,-2.3300781,0.10571289
1790,0,15.041764,-1.1813965,0.76916504,0.10571289
1792,0,27.651316,-0.42956543,2.508789,0.10571289
1792,1,27.004644,1.6020508,-0.2923584,0.10571289
1800,0,87.00552,-1.9638672,-1.161377,0.10571289
1800,1,28.729559,-1.970459,1.1472168,0.10571289
1800,2,24.489758,-2.1606445,2.1376953,0.10571289
1806,0,59.952847,-1.3413086,-1.6916504,0.10571289
1806,1,52.49223,-1.2956543,0.43151855,0.10571289
1809,0,39.190228,2.208496,0.046195984,0.10571289
